artista_id,nombre_cancion_album,tipo_album_cancion,año_lanzamiento,género
597,"House Of The Lord",album,2021,Rock
598,"Cold Beer Calling My Name",album,2021,Rock
575,"Blood Moon",album,2022,Rock
555,"Enemy - From the series Arcane League of Legends",single,2021,Rock
599,"Kill The Noise",album,2022,Rock
583,"Way of Life (with Slightly Stoopid)",album,2022,Rock
558,"I'm In Love With You",album,2022,Rock
586,"The Goodness (feat. Blessing Offor)",album,2022,Rock
600,Hypotheticals,album,2021,Rock
601,"So Called Life",album,2022,Rock
593,"Mulberry Street",album,2021,Rock
586,Faithfully,album,2022,Rock
582,Wholehearted,album,2021,Rock
573,"Rolex® On A Redneck",album,2022,Rock
602,"Love Ain't",album,2022,Rock
555,"Follow You",album,2022,Rock
603,"Wild Trip",single,2022,Rock
604,Casita,single,2021,Rock
605,"Perfectly Loved",single,2022,Rock
606,"Fallen Star",single,2021,Rock
565,"Hold Me Closer",single,2022,Rock
607,"Chasing After You",album,2021,Rock
597,"Battle Belongs",album,2021,Rock
608,"Hold On To Me",single,2021,Rock
565,"Hold Me Closer",album,2021,Rock
609,"I Don't Wanna Talk (I Just Wanna Dance)",album,2021,Rock
607,"Chasing After You (with Maren Morris)",single,2021,Rock
610,"San Quentin",album,2022,Rock
592,"Truth About You",album,2021,Rock
604,"I Wanna Help Your Mind",single,2021,Rock
599,"Leave a Light On (Talk Away The Dark)",album,2022,Rock
611,"You'll Be In My Heart - From "Tarzan"/Soundtrack Version",compilation,2021,Rock
604,"Canary Islands",single,2021,Rock
612,"Crimson and Clover (Single Version)",album,2021,Rock
568,"Joy In The Morning",album,2022,Rock
599,"Last Resort (Reloaded)",single,2021,Rock
610,"Skinny Little Missy",album,2022,Rock
584,"Heat Above",album,2021,Rock
613,Free,album,2022,Rock
614,"One Way or Another (Hocus Pocus 2 Version)",album,2022,Rock
580,"Call Me Little Sunshine",album,2022,Rock
615,"We'll Be Alright",album,2021,Rock
558,"Oh Caroline",album,2022,Rock
580,Spillways,album,2022,Rock
593,"The Outside",album,2021,Rock
586,"Help Is On The Way (Maybe Midnight)",album,2022,Rock
616,"It Matters To Her",album,2021,Rock
557,"Single Saturday Night",album,2022,Rock
617,"Playing God",album,2022,Rock
555,Wrecked,album,2022,Rock
593,Saturday,album,2021,Rock
590,"Holy Forever",album,2022,Rock
576,Change,album,2022,Rock
571,"Trouble with a Heartbreak",album,2022,Rock
586,"Rest (feat. Terrian, Gabe Real)",album,2022,Rock
559,Someday,album,2021,Rock
597,"Hymn Of Heaven",album,2021,Rock
618,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",single,2021,Rock
619,"Greek Tragedy - Oliver Nelson TikTok Remix",single,2021,Rock
620,"Swan Upon Leda",single,2022,Rock
621,"New Creation",album,2021,Rock
622,"I Was On a Boat That Day",album,2021,Rock
623,"WHERE WE ARE",album,2022,Rock
556,"Mr. Saturday Night",album,2022,Rock
559,Run,single,2021,Rock
560,Nobody,album,2022,Rock
624,"Gardenia (with Stick Figure)",album,2021,Rock
625,"Blood Upon the Snow",album,2022,Rock
626,aishiteitanoni,single,2022,Rock
611,"Strangers Like Me - From "Tarzan"/Soundtrack Version",compilation,2021,Rock
557,"Never Say Never (with Lainey Wilson)",album,2022,Rock
627,"God Gave Me A Girl",album,2022,Rock
628,残響散歌,single,2021,Rock
629,"Heart of Stone",album,2022,Rock
562,AA,album,2022,Rock
630,"A Kiss",album,2021,Rock
631,"Waltzing Back",single,2021,Rock
629,"John Wayne",album,2022,Rock
593,Redecorate,album,2021,Rock
632,"The Kiss Of Venus (Dominic Fike)",album,2021,Rock
633,"Drinkin’ Beer. Talkin’ God. Amen. (feat. Florida Georgia Line)",album,2021,Rock
555,Lonely,album,2022,Rock
571,Heaven,album,2021,Rock
634,"A Good Song Never Dies",album,2021,Rock
593,Choker,album,2021,Rock
596,"Missing Piece",single,2021,Rock
603,"My Wave",album,2021,Rock
622,"No Hard Feelings",album,2021,Rock
561,"ZITTI E BUONI",album,2021,Rock
635,"Almost Home",album,2021,Rock
617,"ABC (feat. Sophia Black)",album,2022,Rock
636,"The Satanic Rites of Blacula",album,2021,Rock
615,"Pacific Coast Highway (with Trevor Hall)",album,2021,Rock
560,"New Truck",album,2022,Rock
637,"Seven Nation Army - The Glitch Mob Remix",single,2021,Rock
569,Machina,single,2022,Rock
560,"Can't Have Mine (Find You A Girl)",single,2022,Rock
638,"All My Favorite Songs (feat. AJR)",single,2021,Rock
639,"Waiting On The Sky To Change",single,2022,Rock
587,"Water Under The Bridge",single,2022,Rock
640,Mosaic,single,2021,Rock
641,"Long Live",album,2021,Rock
642,"Ain't Missin' You",single,2022,Rock
616,"Damn Strait",album,2021,Rock
643,"More Than A Woman - SG's Paradise Edit",single,2021,Rock
623,"A.M. RADIO",album,2022,Rock
644,"The Dying Song (Time To Sing)",album,2022,Rock
558,Happiness,album,2022,Rock
645,Evil,album,2022,Rock
646,"New Gold (feat. Tame Impala and Bootie Brown)",single,2022,Rock
614,"The Witches Are Back",album,2022,Rock
647,Suzume,album,2022,Rock
595,"In The House",album,2021,Rock
648,"For The Wicked",single,2021,Rock
582,"God You Are",album,2021,Rock
562,"U Gurl",album,2022,Rock
645,"Loosen Up",single,2021,Rock
574,TOGETHER,album,2021,Rock
649,"Grew Apart",album,2021,Rock
650,"Good Times Roll",album,2021,Rock
651,"nintendo 64",album,2021,Rock
581,Daggers,album,2022,Rock
652,2516,single,2021,Rock
601,Lifetime,album,2022,Rock
562,AA,single,2021,Rock
617,"Bloodbath (feat. Chino Moreno)",album,2022,Rock
633,"Lonely If You Are",album,2021,Rock
556,"Last Night Lonely",single,2022,Rock
594,"Kokomo, IN",album,2021,Rock
615,"Pacific Coast Highway (with Trevor Hall) - Reggae Remix",single,2022,Rock
613,King,album,2022,Rock
609,"Heat Waves",album,2021,Rock
613,"Dream Girl Evil",album,2022,Rock
595,"God Really Loves Us",album,2021,Rock
580,"Darkness At The Heart Of My Love",album,2022,Rock
561,"THE LONELIEST",single,2022,Rock
653,"Dancin' In The Moonlight (feat. Lauren Alaina)",single,2022,Rock
654,"Won't Let Me Go",single,2022,Rock
655,sTraNgeRs,single,2022,Rock
624,"Margaritas (with Orange Grove)",album,2021,Rock
656,"Living My Best Life",album,2022,Rock
623,BRIGHTSIDE,album,2022,Rock
561,SUPERMODEL,single,2022,Rock
598,"Some Girls",album,2021,Rock
581,Darkbloom,single,2022,Rock
626,"New Darling",single,2022,Rock
576,Certainty,album,2022,Rock
657,"Sounds Of Summer (with Slightly Stoopid)",album,2022,Rock
596,Clarity,album,2022,Rock
646,"Cracker Island (feat. Thundercat)",single,2022,Rock
555,"Follow You",single,2021,Rock
658,"Same Boat",album,2021,Rock
659,"Te Lloré Un Río",single,2022,Rock
660,"Gratitude (feat. Cheyenne Mitchell)",single,2022,Rock
661,"Shotgun Blues",album,2021,Rock
568,"Crazy About You",album,2022,Rock
558,"Looking For Somebody (To Love)",album,2022,Rock
581,Plagued,album,2022,Rock
662,Synchronize,album,2022,Rock
663,"Hallelujah Anyway",album,2022,Rock
664,"Elliot's Song - From "Euphoria" An HBO Original Series",single,2022,Rock
622,"I Was On a Boat That Day",single,2021,Rock
592,"Truth About You",single,2021,Rock
665,"I See Grace",single,2022,Rock
666,Waves,album,2021,Rock
667,"I Love You",album,2022,Rock
668,"Boku no Sensou",single,2021,Rock
645,"Two (with The Hip Abduction)",album,2022,Rock
578,INVISIBLE,single,2021,Rock
554,Motels,single,2022,Rock
669,"Mi Corazón Lloró",compilation,2022,Rock
609,"Heat Waves - Slowed",single,2021,Rock
580,"Hunter’s Moon",album,2022,Rock
617,"Ego Death (feat. Steve Vai)",album,2022,Rock
570,"Want It Again",album,2021,Rock
585,snarky,album,2022,Rock
645,Family,single,2021,Rock
670,Fighter,album,2022,Rock
573,"Bury Me Upside Down",album,2022,Rock
671,"You and Me On The Rock (feat. Lucius)",album,2021,Rock
672,"The Boat I Row",single,2022,Rock
597,"Where I'm Standing Now (feat. Brandon Lake)",album,2021,Rock
558,"When We Are Together",album,2022,Rock
673,"Anxious Heart",album,2021,Rock
674,"The Place Where He Inserted the Blade",album,2022,Rock
574,"Unsung Hero",album,2022,Rock
654,"My God Is Still The Same",single,2021,Rock
675,FightSong,single,2022,Rock
650,"Freedom Was A Highway",album,2021,Rock
676,"Tile By Tile",album,2022,Rock
647,"Suzume (feat. Toaka)",single,2022,Rock
677,Eyes,album,2021,Rock
571,"That’s What Tequila Does",album,2021,Rock
678,"Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",single,2022,Rock
679,"What Could Have Been (from the series Arcane League of Legends)",album,2021,Rock
662,Colorado,album,2021,Rock
680,"Seventeen Going Under",album,2021,Rock
681,"The Foundations of Decay",single,2022,Rock
682,"Physical - Remastered 2021",album,2021,Rock
616,"Damn Strait",single,2021,Rock
577,"Jersey Giant",single,2022,Rock
644,Yen,album,2022,Rock
575,"Stolen Love",album,2021,Rock
559,"West Coast",single,2022,Rock
683,"See Me Through It",album,2022,Rock
684,Fingerprints,album,2022,Rock
570,"Country Again",album,2021,Rock
595,"Milk & Honey",album,2021,Rock
667,"Jackie Down The Line",album,2022,Rock
560,"New Truck",single,2021,Rock
685,"Miracle Mile",album,2021,Rock
686,"Black Summer",single,2022,Rock
593,"Good Day",album,2021,Rock
687,"Dicke Titten",album,2022,Rock
566,"Hayloft II (SMASHUP)",single,2022,Rock
557,"Never Say Never (with Lainey Wilson)",single,2021,Rock
688,"Rain (from The Suicide Squad)",single,2021,Rock
656,"Sunday (feat. Snoop Dogg)",album,2022,Rock
561,CORALINE,album,2021,Rock
589,"Chaise Longue",album,2022,Rock
564,"Party Mode",album,2022,Rock
641,"Up Down",compilation,2022,Rock
583,"Showdown (with Collie Buddz)",album,2022,Rock
689,Joy,album,2021,Rock
593,Formidable,album,2021,Rock
673,"Getting Started",album,2021,Rock
575,"Heat Waves",album,2022,Rock
604,"Driving South",single,2022,Rock
557,Drinkaby,album,2022,Rock
690,"Face Down In The Moment",album,2021,Rock
691,"Stay Strong",album,2021,Rock
599,"Swerve (feat. FEVER 333 & Sueco)",album,2022,Rock
691,"We All Need Jesus",album,2021,Rock
648,"Better With",single,2022,Rock
692,"Spitting Off the Edge of the World",album,2022,Rock
573,"Son Of The Dirty South",single,2022,Rock
635,"Say I Won't",album,2021,Rock
670,Enemies,album,2022,Rock
659,"Mariposa Traicionera",single,2021,Rock
584,"Built By Nations",album,2021,Rock
635,"To Not Worship You",album,2022,Rock
693,"Quiero Conocer a Jesús (Yeshua) / Nuestro Dios",album,2022,Rock
666,"Country On",single,2022,Rock
689,"Into the Night (feat. Chad Kroeger)",album,2021,Rock
593,"No Chances",album,2021,Rock
581,Golden,album,2022,Rock
694,"Something About You - 7" Version",album,2022,Rock
580,Griftwood,album,2022,Rock
562,"Y'all Life",single,2022,Rock
695,"You Make Me Feel Like It’s Halloween",album,2022,Rock
621,"River Of Life",album,2021,Rock
593,"Bounce Man",album,2021,Rock
696,"As I Rise",single,2021,Rock
568,Up,album,2022,Rock
697,"Falling Down (with Nick Hexum of 311)",album,2022,Rock
698,"Life's Been Good",album,2022,Rock
699,Motionless,single,2021,Rock
562,"Fancy Like (feat. Kesha)",single,2021,Rock
573,"Rolex® On A Redneck",single,2022,Rock
700,"Let The Bad Times Roll",album,2021,Rock
701,"Seize the Power",album,2021,Rock
580,Kaisarion,album,2022,Rock
558,"All I Need To Hear",album,2022,Rock
603,Badfish,album,2021,Rock
629,"The Wolf",album,2022,Rock
702,"Lux Æterna",single,2022,Rock
703,"Palomino Princess",single,2021,Rock
655,DiE4u,single,2021,Rock
568,"Joy In The Morning",album,2022,Rock
674,Intro,album,2022,Rock
65,"Master of Puppets",compilation,2022,Rock
704,"Turn It Up, Bitch",album,2021,Rock
705,"Matador - Remasterizado 2008",album,2021,Rock
555,"My Life",album,2022,Rock
706,"Mixed Nuts",single,2022,Rock
707,.intoodeep.,album,2021,Rock
708,"Then It All Goes Away",album,2022,Rock
709,"There’d Better Be A Mirrorball",album,2022,Rock
610,"Rockstar Sea Shanty",single,2021,Rock
593,"Never Take It",album,2021,Rock
704,"Dad Vibes",album,2021,Rock
595,"Good God Almighty",single,2021,Rock
555,Symphony,album,2022,Rock
710,"I Ain't Worried",album,2022,Rock
711,"Out To Pasture",single,2022,Rock
712,"No Love In LA",album,2022,Rock
624,Criminal,album,2021,Rock
680,"Seventeen Going Under",single,2021,Rock
713,"El lugar correcto",album,2022,Rock
648,"Hot Mess",single,2022,Rock
714,SOUVENIR,single,2022,Rock
574,RELATE,album,2022,Rock
604,"Taking Over The Sun",single,2022,Rock
584,"Stardust Chords",album,2021,Rock
715,"Hey Gringo",album,2021,Rock
716,"Scars in Heaven",single,2021,Rock
717,BUG,single,2022,Rock
698,"Heavy Water (feat. Common Kings)",album,2022,Rock
718,サラマンダー,single,2022,Rock
715,"Break My Baby",album,2021,Rock
593,"Level of Concern",album,2021,Rock
719,Sanctuary,album,2021,Rock
65,"Black Sheep - Brie Larson Vocal Version / Bonus Track",compilation,2021,Rock
561,MAMMAMIA,single,2021,Rock
720,Kiwi,single,2022,Rock
670,"Head Up",album,2022,Rock
581,Darkbloom,album,2022,Rock
554,"Warm Nights",single,2022,Rock
691,"Stand In Faith",album,2021,Rock
580,"Mary On A Cross - slowed + reverb",single,2022,Rock
658,"Wild Palomino",album,2021,Rock
721,"Goodbye Mr. Blue",album,2022,Rock
561,"FOR YOUR LOVE",album,2021,Rock
722,"The Liars Club",album,2022,Rock
636,"The Triumph of King Freak (A Crypt of Preservation and Superstition)",album,2021,Rock
723,Runner,album,2022,Rock
724,"I Don't Live Here Anymore (feat. Lucius)",album,2021,Rock
725,"Whole Lotta Shakin' Going On - Remastered 2022",album,2022,Rock
612,"Draggin' the Line",album,2021,Rock
652,Afterglow,album,2022,Rock
671,"This Time Tomorrow",album,2021,Rock
709,"Sculptures Of Anything Goes",album,2022,Rock
650,"down home",album,2022,Rock
726,"Coffee & a Joint",album,2022,Rock
571,"Small Town Small",album,2021,Rock
727,"DON'T TELL THE BOYS",album,2022,Rock
586,"Help Is On The Way (Maybe Midnight)",single,2021,Rock
640,"I Cry Jesus",single,2022,Rock
728,"Natural Born Killer",album,2022,Rock
560,"Amen To That",album,2022,Rock
687,Angst,album,2022,Rock
729,"A Tu Recuerdo",album,2021,Rock
730,Trouble,single,2022,Rock
562,"U Gurl",single,2021,Rock
589,"Being In Love",album,2022,Rock
655,"Can You Feel My Heart - Remix",single,2021,Rock
555,Wrecked,single,2021,Rock
706,"Cry Baby",album,2021,Rock
597,"Reason I Sing - Acoustic",album,2022,Rock
731,"If I Can Dream",compilation,2022,Rock
617,Reverie,album,2022,Rock
564,"Tequila On A Boat (feat. Chris Lane)",album,2022,Rock
732,"Gospel Song",single,2021,Rock
570,"Slow Down Summer",single,2021,Rock
555,Waves,album,2022,Rock
610,"Those Days",album,2022,Rock
634,"Van Horn",album,2021,Rock
733,"Dirt Road Down",single,2021,Rock
645,"Little Green Eyes",single,2021,Rock
734,"Bang Bang Bang Bang - Remastered 2021",single,2021,Rock
607,"To a T",album,2021,Rock
641,"I Love My Country",album,2021,Rock
735,"Les Monstres",album,2021,Rock
583,"Higher (with Slightly Stoopid)",album,2022,Rock
736,"Let’s Get The Party Started (feat. Bring Me The Horizon)",album,2021,Rock
556,"Neon Light Speed",album,2022,Rock
613,Choreomania,album,2022,Rock
667,"Roman Holiday",album,2022,Rock
656,"Steady Love",album,2022,Rock
564,"Huntin' Land (feat. Riley Green)",album,2022,Rock
737,"Worthy of My Song (Worthy of It All)",single,2022,Rock
738,"Life Was Easier When I Only Cared About Me",album,2022,Rock
739,"Ready Set",single,2022,Rock
740,"Te Alejas Más De Mí",album,2021,Rock
672,"Breathe Deeper - Lil Yachty Remix",single,2021,Rock
633,"Forever To Go",album,2021,Rock
687,"Armee der Tristen",album,2022,Rock
741,"Waste No Time",single,2021,Rock
603,"Blow It Up",album,2021,Rock
742,"Power of a Woman",album,2022,Rock
743,Laramee,single,2022,Rock
555,"No Time For Toxic People",album,2022,Rock
744,"What, Me Worry?",single,2022,Rock
667,"I Love You",single,2022,Rock
558,"The 1975",album,2022,Rock
610,"High Time",album,2022,Rock
644,"The Chapeltown Rag",album,2022,Rock
693,"Vuelvo a Casa",album,2021,Rock
601,"I Am The Weapon",album,2022,Rock
745,"Old School Feeling",album,2021,Rock
617,Neurotica,album,2022,Rock
584,"My Way, Soon",album,2021,Rock
573,"Heaven By Then",album,2022,Rock
676,"After The Earthquake",album,2022,Rock
706,"Cry Baby",single,2021,Rock
656,"Range Rover",single,2021,Rock
597,"It's Always Been You",album,2021,Rock
746,"Never Said It Was Easy",album,2022,Rock
747,"Roll My Stone",single,2022,Rock
716,"Scars in Heaven",album,2022,Rock
587,"Start Nowhere",single,2022,Rock
580,"Watcher In The Sky",album,2022,Rock
709,"There’d Better Be A Mirrorball",single,2022,Rock
748,"Hurt You",album,2021,Rock
701,"Seize the Power",single,2021,Rock
749,"Bad Dream Baby",single,2021,Rock
596,"Don't Fade",album,2022,Rock
616,"You Time",album,2021,Rock
748,"All It Cost Me Was Everything",album,2021,Rock
750,"Find My Own Way",album,2021,Rock
615,"Fill It Up",album,2021,Rock
65,"Soy Yo - Sing 2 Mix",compilation,2021,Rock
573,"The Worst Country Song Of All Time",single,2021,Rock
751,"I Speak Jesus",single,2022,Rock
639,INFECTED,album,2021,Rock
641,"Always Gonna Love You",album,2021,Rock
570,"Slow Down Summer",album,2022,Rock
752,Novocaine,album,2022,Rock
595,"He Is",album,2021,Rock
594,Paprika,album,2021,Rock
586,"Promised Land",single,2021,Rock
575,"Anti-Hero (Country Version)",album,2022,Rock
674,Concorde,album,2022,Rock
753,"The Walk Home",album,2022,Rock
586,"The Goodness (feat. Blessing Offor)",single,2022,Rock
584,"Age of Machine",album,2021,Rock
558,"Part Of The Band",album,2022,Rock
754,"Start The Healing",album,2022,Rock
659,"Eres Mi Religión",single,2021,Rock
699,Ghosts,single,2022,Rock
755,"The Lord's Prayer (It's Yours)",single,2022,Rock
756,"Take 3",album,2021,Rock
574,"Love Me Like I Am (with Jordin Sparks)",single,2022,Rock
757,"Can’t Let Go",album,2021,Rock
604,Encinitas,single,2021,Rock
584,"Heat Above",single,2021,Rock
580,"Respite On The Spitalfields",album,2022,Rock
596,Clarity,single,2022,Rock
758,"Bad Decisions",single,2021,Rock
698,"Island Glow",album,2022,Rock
674,"Chaos Space Marine",album,2022,Rock
609,"Solar Power - Spotify Singles",single,2022,Rock
595,"Higher Power",album,2021,Rock
759,fleabag,single,2021,Rock
760,"I'm Ugly",album,2022,Rock
673,"When You Speak",album,2021,Rock
761,"Rest In Peace",album,2022,Rock
762,boy,single,2022,Rock
597,"1,000 Names",album,2021,Rock
583,"Old Sunrise",album,2022,Rock
65,"Black Sheep",compilation,2021,Rock
635,"On Our Way (feat. Sam Wesley)",album,2021,Rock
763,Farmer,album,2022,Rock
764,"Jumpin' Jack Flash",single,2021,Rock
765,"Dancin' Around My Grave",album,2022,Rock
658,"Wild Palomino",album,2022,Rock
592,"Elephant in the Room (feat. Teddy Swims)",single,2022,Rock
766,U&ME,album,2022,Rock
709,"Body Paint",album,2022,Rock
690,"I’m On Your Side",album,2021,Rock
617,"All Falls Apart",album,2022,Rock
677,"Get Your Money",album,2021,Rock
767,"Midnight Rider's Prayer",album,2022,Rock
610,"Standing In The Dark",album,2022,Rock
555,"One Day",album,2022,Rock
629,Antioch,album,2022,Rock
597,"House Of The Lord",single,2021,Rock
768,"You've Already Won - Live",single,2022,Rock
756,Fever,album,2021,Rock
674,"Good Will Hunting",album,2022,Rock
600,"Know That I Know",album,2021,Rock
613,"Girls Against God",album,2022,Rock
732,"Goodness of God",single,2021,Rock
630,"Heart of Mine",album,2021,Rock
769,"sail away",single,2022,Rock
662,Colorado,single,2021,Rock
749,Boys,album,2022,Rock
770,"Trouble’s Coming",album,2021,Rock
613,Daffodil,album,2022,Rock
771,"Chinatown (feat. Bruce Springsteen)",album,2021,Rock
599,"No Apologies",album,2022,Rock
720,"T Love",album,2022,Rock
630,"Heaven Angel",album,2021,Rock
592,"Bucket List",album,2021,Rock
567,"Only You",album,2021,Rock
755,"The Lord's Prayer (It's Yours)",album,2022,Rock
568,"Fake It",album,2022,Rock
722,Shoulders,album,2022,Rock
601,"Neurotic (feat. Lukas Rossi)",album,2022,Rock
671,"Right on Time",album,2021,Rock
662,"Save Your Tears (Acoustic)",album,2021,Rock
726,"Sunburn (with Tropidelic)",album,2021,Rock
772,"Hellraiser - 30th Anniversary Edition",single,2021,Rock
583,"Edge of the Ocean",single,2022,Rock
574,"For God Is With Us",single,2021,Rock
661,"Wait A Minute My Girl",album,2021,Rock
773,"スターマーカー (Album Mix)",album,2022,Rock
692,Burning,album,2022,Rock
560,"Livin' My Best Life",album,2022,Rock
774,"Does Anybody Know",album,2022,Rock
570,"Where We Started",album,2022,Rock
718,"The Vampire",album,2022,Rock
775,00:00,album,2022,Rock
613,Cassandra,album,2022,Rock
662,"Unknown Song",single,2022,Rock
649,"Grew Apart",album,2021,Rock
672,"No Choice",single,2022,Rock
776,Opiate²,single,2022,Rock
777,"Expert In A Dying Field",album,2022,Rock
746,"Lover (Don't Let Me Down)",album,2022,Rock
778,Bodies,album,2022,Rock
779,Medicine,album,2022,Rock
690,Survivor,album,2021,Rock
768,"Living Water",album,2021,Rock
739,"Underground Sound",single,2021,Rock
632,"The Kiss Of Venus (Dominic Fike)",single,2021,Rock
780,"Kawaikutegomen (feat. capi)",album,2022,Rock
585,soil,album,2022,Rock
781,"Shakin' Off The Rust",album,2021,Rock
770,Oblivion,album,2021,Rock
65,"Saved By Zero",compilation,2022,Rock
709,"Hello You",album,2022,Rock
782,"first death",single,2022,Rock
783,"November Rain - 2022 Version",album,2022,Rock
784,"No Hard Feelings",album,2021,Rock
571,"God Made Airplanes",album,2022,Rock
785,Telepath,album,2021,Rock
761,"Black Sheep",album,2022,Rock
658,"Out In The Middle",album,2022,Rock
772,"Hellraiser - 30th Anniversary Edition",album,2021,Rock
645,"Five Temptations",album,2022,Rock
786,"no way out",single,2022,Rock
684,"Lover Of My Soul",album,2022,Rock
709,"Body Paint",single,2022,Rock
581,"Black Hole",single,2021,Rock
787,"Hard Working Man",album,2022,Rock
726,"Hollywood Not",album,2021,Rock
788,"It Might Be You",compilation,2022,Rock
789,"Authority (In The Name Of Jesus)",album,2022,Rock
558,Wintering,album,2022,Rock
599,"Kill The Noise",single,2021,Rock
609,"Heat Waves - Diplo Remix",album,2021,Rock
790,"You Will Be Found",single,2022,Rock
604,"Surfing in Iceland",single,2022,Rock
580,Twenties,album,2022,Rock
791,"U Love It",single,2022,Rock
554,"Bull Breed",single,2022,Rock
676,"Easy On Your Own?",album,2022,Rock
65,"Your Song Saved My Life - From Sing 2",compilation,2021,Rock
792,"I Am Yours",album,2021,Rock
648,"Bury Me",single,2022,Rock
698,Rage,single,2021,Rock
698,Headspace,compilation,2021,Rock
608,Tremble,single,2021,Rock
771,"Stop Making This Hurt",album,2021,Rock
603,"Life's 2 Short",album,2021,Rock
717,"DARLING DANCE",album,2021,Rock
716,"All Because of Mercy",album,2022,Rock
793,"We’ll Be Back",album,2022,Rock
686,Eddie,album,2022,Rock
644,"Hive Mind",album,2022,Rock
709,"Big Ideas",album,2022,Rock
635,"Then Christ Came (feat. Phil Wickham)",single,2022,Rock
604,"Running Around",single,2022,Rock
715,"I Want More",album,2021,Rock
594,"Slide Tackle",album,2021,Rock
794,"Self Destructor",album,2021,Rock
636,"Shake Your Ass-Smoke Your Grass",album,2021,Rock
795,Supernatural,single,2022,Rock
707,.CoDA.,album,2021,Rock
700,"Coming For You",album,2021,Rock
723,"Ain't It Easy",album,2022,Rock
589,"Ur Mum",album,2022,Rock
704,"Out Of Style",album,2021,Rock
796,"The Writing on the Wall",album,2021,Rock
658,"Out In The Middle",single,2022,Rock
556,"Fill 'Er Up",album,2022,Rock
797,"Set You Free",album,2021,Rock
736,"Hold The Line (feat. grandson)",album,2021,Rock
623,REPRISE,album,2022,Rock
738,"Baby Blue Shades",album,2022,Rock
686,"She's a Lover",album,2022,Rock
576,"Dragon New Warm Mountain I Believe in You",album,2022,Rock
597,"God of Revival",album,2021,Rock
644,Adderall,album,2022,Rock
623,"BIG SHOT",album,2022,Rock
615,"Garden Grove",album,2021,Rock
592,"Bucket List",single,2021,Rock
716,"Crazy People",album,2022,Rock
576,"Heavy Bend",album,2022,Rock
741,Sleepless,album,2021,Rock
686,"Black Summer",album,2022,Rock
798,"Once Twice Melody",album,2022,Rock
799,"Soul Sweet Song",album,2022,Rock
589,Angelica,album,2022,Rock
659,"Te Lloré Un Río - Versión Mariacheño",single,2022,Rock
800,"Soul (R3HAB Remix)",single,2022,Rock
644,Warranty,album,2022,Rock
779,"Speeding 72",album,2022,Rock
801,"High Enough - Slowed",single,2021,Rock
584,"Broken Bells",album,2021,Rock
617,"Chimera (feat. Lil West)",album,2022,Rock
802,"Knew You Well",album,2021,Rock
803,"Better Than You’re Used To",single,2021,Rock
804,"Nascosto Nel Mondo",single,2021,Rock
727,"Lean Into Life",album,2022,Rock
656,"Wonderful World",single,2022,Rock
727,Haircut,album,2021,Rock
798,Superstar,album,2022,Rock
751,STAND,album,2021,Rock
589,"Chaise Longue",single,2021,Rock
781,Healing,album,2022,Rock
750,"98 Degrees",album,2021,Rock
805,Family,album,2021,Rock
775,Brújula,album,2022,Rock
589,"Wet Dream",single,2021,Rock
556,"Mr. Saturday Night",single,2022,Rock
555,Monday,album,2022,Rock
623,"NEVER REALLY MINE",album,2022,Rock
676,"Belinda Says",album,2022,Rock
634,Preach,album,2021,Rock
806,シンデレラ,album,2021,Rock
807,"Made to Fly",single,2021,Rock
808,"Good Times (Roll On)",album,2021,Rock
809,"Don't Back Down",album,2021,Rock
592,"Happy and I Hate It",album,2022,Rock
65,"Anything Goes",compilation,2021,Rock
810,"Yoko Oh No",single,2021,Rock
658,"Out in the Middle",album,2021,Rock
811,"Human Crime",single,2022,Rock
812,space,album,2022,Rock
813,"Bitter Taste",single,2021,Rock
687,Giftig,album,2022,Rock
814,"(You're The) Devil in Disguise",compilation,2022,Rock
772,"Patient Number 9 (feat. Jeff Beck)",single,2022,Rock
815,"PMA (feat. Pale Waves)",single,2021,Rock
569,"leaving tonight",single,2022,Rock
698,"Life's Been Good",single,2022,Rock
560,"In Our Blood",album,2022,Rock
573,"The Worst Country Song Of All Time",album,2022,Rock
641,"Get Your Shine On",compilation,2022,Rock
754,Forgotten,album,2022,Rock
708,Balcony,album,2021,Rock
816,"I Can See For Miles - Mono Version",album,2021,Rock
555,Cutthroat,album,2022,Rock
65,"Call me Cruella",compilation,2021,Rock
570,"Us Someday",album,2022,Rock
555,"I Don't Like Myself",album,2022,Rock
817,CHAOS,album,2022,Rock
676,Pharmacist,album,2022,Rock
818,"Everything In Its Right Place",album,2021,Rock
739,"Crank It Up",single,2021,Rock
662,"Table For Two",album,2022,Rock
583,"Falling Stars",album,2022,Rock
613,"Breath Of Life",compilation,2022,Rock
561,"LA PAURA DEL BUIO",album,2021,Rock
555,"It's Ok",album,2022,Rock
576,"Time Escaping",album,2022,Rock
584,"The Weight of Dreams",album,2021,Rock
645,Joyride,single,2021,Rock
582,"Come What May",single,2021,Rock
686,"Tippa My Tongue",album,2022,Rock
798,"New Romance",album,2022,Rock
554,"Egg Beater",single,2022,Rock
610,"Does Heaven Even Know You're Missing?",album,2022,Rock
557,Stereotype,album,2022,Rock
613,King,single,2022,Rock
656,"It Would Be You",album,2022,Rock
697,"Neighborhood (with Krayzie Bone & Prof)",album,2022,Rock
